TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2023-12-05,2023-12-05,CM,BSE,STK,500074,INE110A01019,BPL,T,,,,,BPL Ltd.,84.62,84.62,83.00,83.00,83.00,84.62,,83.00,,,8065,673710.00,46,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,349.65,352.15,345.00,349.70,349.65,348.15,,350.60,,,1765,616159.00,302,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500083,INE281A01026,CENTEXT,T,,,,,CENTURY EXT,17.75,17.75,16.80,17.04,17.15,17.30,,17.05,,,54558,933758.00,300,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD,109.96,118.90,108.49,117.07,117.07,108.82,,117.29,,,2726224,308931439.00,16284,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERT,326.45,328.90,321.30,328.25,328.25,325.10,,328.35,,,253346,82572841.00,6178,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,Exide Industries Ltd.,296.75,296.75,290.30,292.30,292.30,294.00,,292.30,,,302691,88577617.00,7201,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,Cipla Ltd.,1224.70,1227.50,1215.60,1224.10,1224.10,1216.55,,1224.45,,,56661,69241288.00,3496,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA,445.00,461.20,437.25,460.50,460.90,441.10,,458.00,,,1153,522435.00,176,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL Ltd.,4249.95,4278.25,4202.45,4232.75,4247.25,4229.05,,4231.90,,,443,1875145.00,187,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Solutions Limited,476.85,476.85,463.05,473.20,473.20,469.35,,473.25,,,92969,43603992.00,2582,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA,549.85,552.40,547.00,551.90,552.30,547.10,,552.00,,,145692,80209615.00,6449,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,Dalmia Bharat Sugar and Industries Ltd,462.15,464.35,444.10,449.70,449.70,458.80,,449.85,,,21786,9864866.00,1280,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND Ltd,228.30,231.90,221.95,223.40,224.30,225.45,,223.55,,,42627,9629846.00,1060,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,Bharat Heavy Electricals Ltd.,174.50,181.65,173.45,176.75,176.75,174.10,,176.70,,,3663489,651037903.00,25507,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500104,INE094A01015,HINDPETRO,A,,,,,HINDUSTAN PE,378.50,391.25,374.35,381.30,381.30,376.50,,381.45,,,761470,292212084.00,15305,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500106,INE039A01010,IFCI,A,,,,,IFCI LTD,28.52,29.50,27.26,27.59,27.59,28.46,,27.60,,,12762485,359897376.00,14952,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500108,INE153A01019,MTNL,A,,,,,MAHANAG TELE,32.53,32.55,30.45,30.90,30.90,32.19,,30.90,,,904221,28298013.00,1974,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500109,INE103A01014,MRPL,A,,,,,MANGALORE RE,126.70,126.80,122.30,124.85,124.85,125.20,,124.90,,,432184,53746307.00,3235,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500110,INE178A01016,CHENNPETRO,A,,,,,CHENNAI PETR,674.95,688.00,671.55,675.25,679.55,669.55,,675.85,,,43323,29420581.00,1611,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500112,INE062A01020,SBIN,A,,,,,State Bank Of India,594.65,611.35,594.65,608.40,608.40,594.65,,608.25,,,951698,576731964.00,15404,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500113,INE114A01011,SAIL,A,,,,,STEEL AUTHOR,94.39,96.80,93.44,95.69,95.69,93.95,,95.75,,,3706974,352278045.00,13236,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500114,INE280A01028,TITAN,A,,,,,Titan Company Limited,3499.70,3550.00,3478.35,3546.30,3545.00,3487.70,,3545.30,,,61878,218834401.00,2037,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500116,INE008A01015,IDBI,A,,,,,IDBI LTD,63.89,64.72,63.50,63.92,63.83,63.31,,63.90,,,832917,53368776.00,2184,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500117,INE500A01029,DCW,A,,,,,DCW Ltd.,51.99,54.70,51.59,53.46,53.46,51.85,,53.41,,,996176,53284302.00,4820,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500119,INE041A01016,DHAMPURSUG,A,,,,,Dhampur Sugar Mills Ltd.,275.95,275.95,267.20,268.05,268.95,271.35,,268.20,,,41059,11063642.00,1497,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500120,INE591D01014,DIAMINESQ,B,,,,,DIAMINE CHEM,538.00,538.00,510.00,512.75,515.00,522.85,,514.10,,,3582,1854807.00,383,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500123,INE280B01018,ELANTAS,B,,,,,ELANTAS,7834.95,7835.00,7710.05,7737.25,7737.10,7789.80,,7737.25,,,151,1175098.00,42,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500124,INE089A01023,DRREDDY,A,,,,,DR.REDDY'S L,5767.00,5820.35,5742.60,5776.15,5777.65,5749.30,,5776.45,,,4862,28093981.00,779,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500125,INE126A01031,EIDPARRY,A,,,,,E.I.D. Parry (India) Ltd.,548.45,550.85,538.05,548.45,546.00,543.95,,548.30,,,21404,11674656.00,769,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500126,INE199A01012,PGHL,A,,,,,PROCTER & GAMBLE HEALTH LIMITED,5199.95,5199.95,5108.95,5133.95,5133.95,5160.45,,5129.70,,,195,1002493.00,79,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500128,INE086A01029,ELECTCAST,A,,,,,Electrosteel Castings Ltd.,112.05,113.65,106.55,110.00,110.00,111.95,,110.00,,,354903,38915776.00,3399,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500133,INE284A01012,ESABINDIA,A,,,,,ESAB INDIA,5889.65,5944.50,5872.00,5896.50,5892.55,5883.90,,5898.95,,,332,1957627.00,177,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500135,INE255A01020,EPL,A,,,,,EPL LIMITED,197.25,198.95,196.60,198.10,198.15,197.80,,198.05,,,23125,4569189.00,560,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500136,INE778B01029,ESTER,B,,,,,Ester Industries Ltd.,92.80,93.50,89.65,90.02,90.40,89.38,,90.19,,,32867,3003107.00,491,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500142,INE512A01016,FGP,X,,,,,FGP Ltd,6.40,6.40,6.03,6.06,6.04,6.27,,6.06,,,8738,53235.00,27,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500143,INE160F01013,PHCAP,X,,,,,P.H.CAPITAL,93.40,93.49,90.50,90.62,90.62,92.24,,90.62,,,2671,245828.00,31,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500144,INE235A01022,FINCABLES,A,,,,,Finolex Cables Ltd.,1034.95,1052.00,1012.90,1042.90,1038.00,1018.05,,1044.80,,,85377,88133795.00,3751,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500147,INE515A01019,COCKERILL,B,,,,,JOHN COCKERILL INDIA LIMITED,2998.50,3029.95,2962.00,3018.15,3024.90,2985.70,,3018.15,,,2110,6320559.00,212,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500148,INE516A01017,UFLEX,A,,,,,UFLEX LTD,465.00,465.00,455.00,455.50,455.35,456.75,,455.70,,,2596,1190198.00,241,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500150,INE519A01011,FOSECOIND,B,,,,,FOSECO INDA,3520.00,3568.25,3472.50,3556.85,3566.00,3519.25,,3552.25,,,246,862034.00,88,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500151,INE973A01010,GOLDENTOBC,Z,,,,,Golden Tobacco Ltd.,51.06,52.92,51.05,52.18,51.99,51.80,,51.24,,,2265,116574.00,36,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500153,INE388A01029,GANESHBE,B,,,,,Ganesh Benzoplast Ltd.,164.95,170.45,164.05,169.55,169.95,163.80,,169.65,,,99457,16738443.00,1393,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500159,INE085D01033,METROGLOBL,X,,,,,Metroglobal Limited,105.65,106.00,104.00,104.15,104.95,105.65,,104.15,,,3483,366175.00,74,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500160,INE043A01012,GTL,T,,,,,GTL Ltd,7.59,7.74,7.59,7.74,7.74,7.59,,7.74,,,98144,750821.00,125,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500163,INE260B01028,GODFRYPHLP,A,,,,,Godfrey Phillips India Ltd.,2110.00,2127.00,2100.05,2122.80,2117.75,2098.15,,2121.85,,,1386,2934651.00,334,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500164,INE233A01035,GODREJIND,A,,,,,Godrej Industries Ltd.,653.95,654.25,642.40,644.35,643.00,648.15,,644.05,,,18715,12122585.00,1271,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500165,INE531A01024,KANSAINER,A,,,,,Kansai Nerolac Paints,319.00,323.60,317.95,322.85,322.85,319.30,,322.50,,,9490,3044560.00,578,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500166,INE300A01016,GOODRICKE,X,,,,,Goodricke Group Ltd.,192.50,192.70,187.00,189.00,188.70,190.45,,189.00,,,15054,2855201.00,279,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500168,INE533A01012,GOODYEAR,B,,,,,GOODYEA INDI,1330.00,1330.00,1315.00,1321.60,1324.95,1313.15,,1321.60,,,10306,13623205.00,826,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500170,INE537A01013,GTNINDS,X,,,,,GTN Industries Limited,36.19,36.90,35.80,36.75,36.75,36.61,,36.75,,,9703,355782.00,58,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500171,INE539A01019,GHCL,A,,,,,GHCL LTD,561.00,561.00,549.15,553.35,557.00,558.35,,554.25,,,7325,4057661.00,612,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500173,INE538A01037,GFLLIMITED,B,,,,,GFL LIMITED,102.00,108.25,98.85,103.84,103.99,98.98,,103.65,,,95978,10042164.00,3647,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500174,INE540A01017,GLFL,B,,,,,Gujarat Lease Financing Limited,3.90,3.90,3.90,3.90,3.90,4.10,,3.90,,,2059,8030.00,6,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500179,INE236A01020,HCL-INSYS,B,,,,,HCL Infosystems Ltd,17.40,17.45,17.21,17.26,17.28,17.35,,17.25,,,236525,4095391.00,1059,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500180,INE040A01034,HDFCBANK,A,,,,,HDFC Bank Ltd.,1622.00,1636.50,1617.00,1623.45,1623.45,1609.05,,1623.70,,,482076,783800505.00,9575,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500182,INE158A01026,HEROMOTOCO,A,,,,,Hero Motocorp Limited,3801.00,3827.05,3779.60,3805.55,3817.00,3795.60,,3806.75,,,55290,209669688.00,3617,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500183,INE548A01028,HFCL,A,,,,,HFCL LIMITED,67.97,68.45,66.55,66.85,66.85,67.72,,66.85,,,843846,56924018.00,4742,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500184,INE019C01026,HSCL,A,,,,,Himadri Speciality Chemical Ltd.,273.60,294.00,268.55,290.70,290.70,272.10,,290.80,,,854462,242318776.00,16878,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500185,INE549A01026,HCC,A,,,,,Hindustan Construction Co. Ltd.,30.55,32.42,30.55,31.70,31.70,29.69,,31.70,,,11434922,359802208.00,11376,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500186,INE345A01011,HINDOILEXP,A,,,,,HIND.OIL EXP,164.90,164.90,160.15,161.30,161.30,163.20,,161.25,,,87816,14189414.00,1545,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500187,INE415A01038,AGI,A,,,,,AGI GREENPAC LIMITED,945.00,961.80,925.65,942.00,946.00,942.65,,943.75,,,5777,5441703.00,543,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500188,INE267A01025,HINDZINC,A,,,,,Hindustan Zinc Ltd.,321.95,326.75,320.80,324.90,324.90,317.90,,325.00,,,286357,92849852.00,7236,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500189,INE353A01023,NDLVENTURE,B,,,,,NDL Ventures Limited,150.90,155.50,145.15,147.85,145.15,149.50,,147.60,,,7874,1189537.00,462,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500191,INE262A01018,HMT,Z,,,,,HMT LTD,48.00,48.31,46.85,47.94,48.10,47.37,,47.27,,,8293,392961.00,69,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500192,INE962B01011,PRAGBOS,X,,,,,Prag Bosimi Synthetics Ltd.,2.84,2.90,2.70,2.80,2.86,2.78,,2.80,,,21674,60785.00,50,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500193,INE102A01024,HLVLTD,B,,,,,HLV LIMITED,23.74,23.90,22.61,23.56,23.42,23.55,,23.51,,,297449,6973338.00,1646,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500199,INE204A01010,IGPL,B,,,,,IG Petrochemicals Ltd,454.95,457.85,445.75,448.50,450.20,453.35,,448.80,,,2098,947420.00,282,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500201,INE560A01015,INDIAGLYCO,A,,,,,India Glycols Ltd,726.00,728.95,712.75,715.05,715.35,725.50,,715.20,,,2993,2153735.00,270,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500202,INE333C01013,INDLEASE,X,,,,,India Lease Devl. Ltd.,7.33,7.82,7.33,7.69,7.69,7.55,,7.69,,,2384,18193.00,14,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500206,INE680B01019,MARGOFIN,XT,,,,,MARGO FIN,45.16,45.16,45.16,45.16,45.16,44.28,,45.16,,,6307,284824.00,19,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500207,INE156A01020,INDORAMA,B,,,,,INDO RMA SYN,51.39,51.39,49.55,50.00,50.00,50.38,,49.90,,,8375,420072.00,77,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500209,INE009A01021,INFY,A,,,,,Infosys Ltd,1464.35,1466.95,1442.20,1453.70,1453.70,1464.45,,1453.95,,,326852,473649887.00,17693,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500210,INE177A01018,INGERRAND,A,,,,,INGERSOL RND,2973.00,3050.95,2971.30,3041.80,3041.80,2982.80,,3041.85,,,3212,9699443.00,692,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500213,INE262B01016,ITHL,X,,,,,INTERNAT TRA,424.00,434.90,413.30,421.70,420.20,413.35,,421.70,,,17010,7229354.00,433,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500214,INE570A01022,IONEXCHANG,A,,,,,Ion Exchange (India) Ltd,561.05,584.00,558.00,579.20,579.20,559.30,,580.70,,,57554,32974812.00,3073,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500215,INE209A01019,ATFL,B,,,,,Agro Tech Foods Ltd,871.05,871.90,839.00,847.45,843.80,871.85,,849.45,,,1252,1065534.00,240,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500219,INE175A01038,JISLJALEQS,A,,,,,Jain Irrigation Systems Ltd.,71.07,71.60,68.47,68.70,68.70,69.87,,68.70,,,520016,36277569.00,2162,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500223,INE945A01026,JCTLTD,XT,,,,,JCT Ltd,2.67,2.69,2.61,2.67,2.67,2.62,,2.67,,,1006874,2669812.00,733,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500227,INE197D01010,JINDALPOLY,A,,,,,Jindal Poly Films Ltd.,636.90,641.00,630.90,634.25,634.00,632.05,,633.60,,,967,615559.00,159,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500228,INE019A01038,JSWSTEEL,A,,,,,JSW SL,819.25,826.00,814.15,821.70,822.40,819.30,,821.70,,,35071,28779041.00,2005,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500231,INE864B01027,UMANGDAIR,B,,,,,Umang Dairies Limited,74.90,78.48,72.65,75.30,75.80,71.75,,75.58,,,26654,2030808.00,785,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500233,INE217B01036,KAJARIACER,A,,,,,Kajaria Ceramics Ltd,1397.15,1397.15,1378.35,1388.95,1389.10,1382.75,,1389.45,,,4559,6334196.00,561,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500234,INE437B01014,KAKATCEM,B,,,,,KAKAT CEM SG,223.10,246.50,223.10,243.40,242.50,224.60,,243.80,,,16645,3992639.00,984,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500235,INE907A01026,KSL,B,,,,,Kalyani Steels Ltd,488.10,504.30,488.10,494.15,491.00,486.50,,495.30,,,7457,3721069.00,462,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500236,INE252C01015,KANELIND,XT,,,,,Kanel Oil & Exports Industries Ltd.,1.46,1.53,1.45,1.49,1.45,1.46,,1.49,,,18572,27145.00,33,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500238,INE716A01013,WHIRLPOOL,A,,,,,Whirlpool of India Ltd,1320.95,1364.55,1312.20,1348.80,1348.80,1323.55,,1349.25,,,47265,63126971.00,4071,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500239,INE104A01012,KGDENIM,X,,,,,K.G.DENIM LT,37.00,37.00,33.20,34.51,34.51,36.63,,34.51,,,11524,406633.00,125,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500240,INE266B01017,KINETICENG,X,,,,,Kinetic Engineering Ltd.,131.00,133.20,127.25,130.00,129.00,131.00,,130.00,,,17709,2291887.00,214,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500241,INE732A01036,KIRLOSBROS,B,,,,,Kirloskar Brothers Ltd.,1025.15,1044.05,970.00,977.75,982.35,1015.65,,981.80,,,8242,8180940.00,1175,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500243,INE250A01039,KIRLOSIND,B,,,,,Kirloskar Industries Ltd,3417.10,3417.15,3358.30,3373.45,3365.00,3406.90,,3373.90,,,305,1032607.00,128,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500245,INE884B01025,KIRLFER,A,,,,,Kirloskar Ferrous Industries Ltd.,547.90,547.95,535.00,543.80,547.95,544.50,,543.80,,,70196,37969326.00,2441,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500246,INE601C01013,ENVAIREL,XT,,,,,Envair Electrodyne Ltd.,183.55,199.90,183.25,190.30,195.00,192.85,,190.30,,,8382,1613118.00,85,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500247,INE237A01028,KOTAKBANK,A,,,,,Kotak Mahindra Bank Ltd.,1820.20,1837.05,1808.85,1828.10,1828.10,1817.30,,1828.45,,,84046,153278660.00,4036,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500248,INE073A01019,KRIFILIND,XT,,,,,KRISHNA FILAMENT INDUSTRIES LIMITED,4.69,4.69,4.47,4.69,4.69,4.47,,4.69,,,5421,25403.00,27,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500249,INE999A01015,KSB,A,,,,,KSB LIMITED,3543.95,3543.95,3373.60,3404.60,3380.05,3467.20,,3413.00,,,1942,6614410.00,683,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500250,INE337A01034,LGBBROSLTD,A,,,,,L.g.Balkrishnan & Bros. Ltd.,1198.75,1212.40,1182.55,1201.55,1200.20,1183.55,,1201.75,,,6670,7996564.00,916,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500251,INE849A01020,TRENT,A,,,,,TRENT,2845.95,2898.75,2817.90,2874.95,2874.95,2817.20,,2874.75,,,24905,71411762.00,3139,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500252,INE269B01029,LAXMIMACH,A,,,,,Lakshmi Machine Works Ltd.,13453.80,13860.00,13413.00,13795.70,13777.00,13380.85,,13806.60,,,713,9779723.00,367,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500253,INE115A01026,LICHSGFIN,A,,,,,Lic Housing Finance Ltd.,507.00,507.00,496.75,498.95,499.00,506.95,,498.50,,,79444,39733643.00,3106,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500257,INE326A01037,LUPIN,A,,,,,Lupin Ltd,1269.95,1272.50,1254.25,1258.70,1260.50,1260.15,,1258.20,,,22773,28814999.00,1402,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500259,INE933A01014,LYKALABS,T,,,,,LYKA LABS,125.50,126.40,120.05,121.20,121.20,125.50,,121.15,,,11079,1366267.00,102,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500260,INE331A01037,RAMCOCEM,A,,,,,The Ramco Cements Limited,1038.95,1049.15,1019.25,1023.10,1023.00,1030.15,,1023.75,,,16394,16950959.00,1239,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500262,INE965B01022,HYBRIDFIN,T,,,,,HYBRID FINANCIAL SERVICES LIMITED,8.97,8.97,8.90,8.90,8.90,8.97,,8.90,,,314,2806.00,6,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500264,INE270B01035,MAFATIND,X,,,,,Mafatlal Industries Ltd.,144.00,144.15,141.50,142.20,142.20,144.05,,142.20,,,29094,4150930.00,242,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500265,INE271B01025,MAHSEAMLES,A,,,,,Maharashtra Seamless Ltd.,1074.95,1074.95,1040.20,1064.15,1064.15,1050.80,,1064.75,,,27050,28628466.00,2986,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500266,INE288A01013,MAHSCOOTER,A,,,,,Maharashtra Scooters Ltd.,8107.45,8107.45,7930.00,8002.20,8008.05,8004.75,,8006.25,,,358,2870283.00,183,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500267,INE201B01022,MAJESAUT,XT,,,,,Majestic Auto Ltd.,262.25,267.80,258.00,261.90,258.15,262.25,,261.90,,,3675,957691.00,99,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500268,INE201A01024,MANALIPETC,B,,,,,Manali Petrochemicals Ltd.,66.55,66.95,65.70,65.90,65.90,66.21,,65.90,,,85348,5647557.00,1035,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500270,INE461A01024,BARODARY,X,,,,,Baroda Rayon Corpn. Ltd.,195.90,200.00,195.00,195.20,195.30,197.10,,195.20,,,5399,1062393.00,312,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500271,INE180A01020,MFSL,A,,,,,Max Financial Services Limited,1039.95,1044.00,1018.70,1023.75,1023.75,1023.40,,1022.65,,,18514,19072900.00,2008,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500277,INE401C01018,MIDINDIA,XT,,,,,Mid India Industries Limited,8.41,8.80,8.11,8.35,8.16,8.41,,8.35,,,1005,8463.00,19,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500279,INE831A01028,MIRCELECTR,T,,,,,MIRC ELECTRO,16.53,17.35,16.53,17.35,17.35,16.53,,17.49,,,19881,343980.00,30,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500280,INE485A01015,CENTENKA,B,,,,,Century Enka Ltd.,422.00,425.15,419.65,419.75,419.85,421.45,,420.20,,,3783,1595931.00,110,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500284,INE846D01012,LORDSCHLO,B,,,,,Lords Chloro Alkali Ltd,145.00,149.15,144.00,147.65,147.65,145.85,,147.70,,,1960,286317.00,132,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500285,INE285B01017,SPICEJET,B,,,,,SPICEJET LTD,46.75,47.74,45.00,45.22,45.22,46.28,,45.22,,,7562563,350907274.00,12556,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500288,INE083A01026,MOREPENLAB,A,,,,,Morepen Laboratories Ltd.,45.20,45.94,43.64,43.81,43.81,45.15,,43.80,,,1138832,50795112.00,3490,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500290,INE883A01011,MRF,A,,,,,M.R.F LTD,111600.00,114319.55,111000.00,113708.45,113828.00,111492.45,,113729.05,,,321,36206116.00,273,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500292,INE578A01017,HEIDELBERG,A,,,,,MYSORE CEM,196.05,201.70,196.05,200.05,199.65,195.60,,199.90,,,34724,6928533.00,934,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500294,INE868B01028,NCC,A,,,,,Nagarjuna Construction Co. Ltd.,170.15,171.70,166.90,170.25,170.25,170.20,,170.30,,,342713,58160954.00,4067,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,500295,INE205A01025,VEDL,A,,,,,Vedanta Limited,242.85,246.50,239.00,242.35,242.35,241.80,,242.40,,,512300,124186054.00,7220,F1,1,,,,,
